subid,list,trial_num,word,pic1,pic2,trial_type,pic1type,pic2type,side_clicked,pic_clicked,correct,datetesting,time,rt
180209_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/9/18,12:23,3404
180209_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/9/18,12:23,1836
180209_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/9/18,12:23,3297
180209_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/9/18,12:23,2037
180209_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,L,grover_cat,N,2/9/18,12:23,896
180209_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,R,elmo_carrot,N,2/9/18,12:23,3125
180209_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,R,grover_bicycle,N,2/9/18,12:23,2641
180209_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/9/18,12:23,3554
180209_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,R,bert_dog,N,2/9/18,12:23,3553
180209_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/9/18,12:23,3603
180209_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/9/18,12:23,4775
180209_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/9/18,12:23,2928
180209_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/9/18,12:23,3369
180209_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/9/18,12:23,2278
180209_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/9/18,12:23,3256
180209_4,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/9/18,12:23,3526
180209_4,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/9/18,12:23,2872
180209_4,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/9/18,12:23,2804
180209_5,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/9/18,13:48,3643
180209_5,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/9/18,13:48,2358
180209_5,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/9/18,13:48,2439
180209_5,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/9/18,13:48,2438
180209_5,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/9/18,13:48,2064
180209_5,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/9/18,13:48,2118
180209_5,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,R,grover_bicycle,N,2/9/18,13:48,2232
180209_5,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/9/18,13:48,1354
180209_5,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/9/18,13:48,2800
180209_5,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/9/18,13:48,1734
180209_5,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/9/18,13:48,3153
180209_5,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/9/18,13:48,2389
180209_5,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/9/18,13:48,1446
180209_5,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/9/18,13:48,1606
180209_6,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,2/9/18,15:12,3974
180209_6,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/9/18,15:12,2807
180209_6,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/9/18,15:12,3052
180209_6,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/9/18,15:12,2680
180209_6,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/9/18,15:12,2800
180209_6,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/9/18,15:12,1430
180209_6,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,2/9/18,15:12,1179
180209_6,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/9/18,15:12,1870
180209_6,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/9/18,15:12,1862
180209_6,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/9/18,15:12,1676
180209_6,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/9/18,15:12,1186
180209_6,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/9/18,15:12,1648
180209_6,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,2/9/18,15:12,1325
180209_6,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/9/18,15:12,1169
180209_6,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,2/9/18,15:12,2753
180209_6,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,2/9/18,15:12,2216
180209_6,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,2/9/18,15:12,1314
180209_6,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/9/18,15:12,1174
180214_1,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/14/18,10:42,4401
180214_1,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,L,practice2_rabbit,N,2/14/18,10:42,1590
180214_1,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/14/18,10:42,1997
180214_1,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/14/18,10:42,4082
180214_1,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,L,grover_cat,N,2/14/18,10:42,7629
180214_1,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,R,elmo_carrot,N,2/14/18,10:42,8338
180214_1,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,R,grover_bicycle,N,2/14/18,10:42,6950
180214_1,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/14/18,10:42,5916
180214_1,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/14/18,10:42,3712
180214_1,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/14/18,10:42,6295
180214_1,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,R,bert_teddybear,N,2/14/18,10:42,4292
180214_1,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,L,elmo_ball,N,2/14/18,10:42,496
180214_1,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/14/18,10:42,6088
180214_1,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/14/18,10:42,2290
180214_1,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,R,ernie_bicycle,N,2/14/18,10:42,3552
180214_1,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,L,grover_apple,N,2/14/18,10:42,4277
180214_1,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/14/18,10:42,2824
180214_1,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,R,grover_truck,N,2/14/18,10:42,3390
180214_2b,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/14/18,11:57,1328
180214_2b,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/14/18,11:57,1283
180214_2b,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/14/18,11:57,3079
180214_2b,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/14/18,11:57,3145
180214_2b,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,L,grover_cat,N,2/14/18,11:57,5424
180214_2b,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/14/18,11:57,3745
180214_2b,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/14/18,11:57,3260
180214_2b,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/14/18,11:57,2957
180214_2b,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/14/18,11:57,3365
180214_2b,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/14/18,11:57,2534
180214_2b,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/14/18,11:57,2363
180214_2b,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/14/18,11:57,2255
180214_2b,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/14/18,11:57,2460
180214_2b,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/14/18,11:57,2334
180214_2b,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/14/18,11:57,2204
180214_2b,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/14/18,11:57,1722
180214_2b,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/14/18,11:57,3232
180214_2b,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/14/18,11:57,3066
180214_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/14/18,12:58,4961
180214_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/14/18,12:58,2130
180214_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/14/18,12:58,3092
180214_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/14/18,12:58,2133
180214_3,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/14/18,12:58,5368
180214_3,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/14/18,12:58,2723
180214_3,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/14/18,12:58,2313
180214_3,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/14/18,12:58,1803
180214_3,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/14/18,12:58,4537
180214_3,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/14/18,12:58,3811
180214_3,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/14/18,12:58,2777
180214_3,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/14/18,12:58,2278
180214_3,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/14/18,12:58,1760
180214_3,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/14/18,12:58,2023
180214_3,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,R,ernie_bicycle,N,2/14/18,12:58,4541
180214_3,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/14/18,12:58,1915
180214_3,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/14/18,12:58,642
180214_3,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/14/18,12:58,3738
180214_4,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,2/14/18,13:22,3017
180214_4,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/14/18,13:22,631
180214_4,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/14/18,13:22,326
180214_4,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/14/18,13:22,568
180214_4,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/14/18,13:22,4420
180214_4,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/14/18,13:22,3604
180214_4,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,R,grover_truck2,N,2/14/18,13:22,6959
180214_4,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/14/18,13:22,3359
180214_4,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/14/18,13:22,2791
180214_4,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/14/18,13:22,5274
180214_4,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/14/18,13:22,4693
180214_4,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/14/18,13:22,5462
180214_4,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,L,bert_ball2,N,2/14/18,13:22,7559
180214_4,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/14/18,13:22,3285
180214_4,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,R,ernie_teddybear2,N,2/14/18,13:22,5505
180214_4,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,R,ernie_dog2,N,2/14/18,13:22,3619
180214_4,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,L,ernie_car2,N,2/14/18,13:22,4782
180214_4,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/14/18,13:22,1926
180214_5,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/14/18,15:08,6485
180214_5,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/14/18,15:08,5195
180214_5,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/14/18,15:08,6704
180214_5,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/14/18,15:08,3832
180214_5,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/14/18,15:08,4077
180214_5,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/14/18,15:08,3933
180214_5,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/14/18,15:08,2584
180214_5,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/14/18,15:08,4174
180214_5,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/14/18,15:08,2703
180214_5,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/14/18,15:08,3432
180214_5,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,R,bert_teddybear,N,2/14/18,15:08,1856
180214_5,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/14/18,15:08,4612
180214_5,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/14/18,15:08,4202
180214_5,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/14/18,15:08,5824
180214_5,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/14/18,15:08,3834
180214_5,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/14/18,15:08,4043
180214_5,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/14/18,15:08,4775
180214_5,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/14/18,15:08,5257
180215_1,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/15/18,10:14,4384
180215_1,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/15/18,10:14,2620
180215_1,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/15/18,10:14,2052
180215_1,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/15/18,10:14,4833
180215_1,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/15/18,10:14,3824
180215_1,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/15/18,10:14,1893
180215_1,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,R,grover_bicycle,N,2/15/18,10:14,3754
180215_1,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/15/18,10:14,1641
180215_1,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/15/18,10:14,2530
180215_1,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/15/18,10:14,2274
180215_1,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/15/18,10:14,1572
180215_1,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/15/18,10:14,1607
180215_1,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/15/18,10:14,1897
180215_1,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/15/18,10:14,1538
180215_1,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/15/18,10:14,2358
180215_1,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/15/18,10:14,1964
180215_1,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/15/18,10:14,1664
180215_1,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/15/18,10:14,1875
180215_2,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,2/15/18,12:03,4243
180215_2,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/15/18,12:03,5724
180215_2,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/15/18,12:03,2724
180215_2,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/15/18,12:03,4506
180215_2,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/15/18,12:03,2812
180215_2,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/15/18,12:03,2119
180215_2,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,2/15/18,12:03,1316
180215_2,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/15/18,12:03,1310
180215_2,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/15/18,12:03,2113
180215_2,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/15/18,12:03,2174
180215_2,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/15/18,12:03,3559
180215_2,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/15/18,12:03,2008
180215_2,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,2/15/18,12:03,5064
180215_2,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/15/18,12:03,2100
180215_2,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,2/15/18,12:03,1802
180215_2,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,2/15/18,12:03,1921
180215_2,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,L,ernie_car2,N,2/15/18,12:03,2560
180215_2,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/15/18,12:03,1878
180215_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/15/18,12:09,2764
180215_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/15/18,12:09,1641
180215_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/15/18,12:09,8263
180215_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/15/18,12:09,2215
180215_3,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/15/18,12:09,3270
180215_3,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/15/18,12:09,2450
180215_3,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/15/18,12:09,10376
180215_3,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/15/18,12:09,3110
180215_3,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/15/18,12:09,2369
180215_3,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/15/18,12:09,2024
180215_3,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/15/18,12:09,2565
180215_3,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/15/18,12:09,2124
180215_3,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/15/18,12:09,1925
180215_3,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/15/18,12:09,2520
180215_3,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/15/18,12:09,5967
180215_3,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/15/18,12:09,1560
180215_3,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/15/18,12:09,1942
180215_3,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/15/18,12:09,4630
180215_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/15/18,13:54,4239
180215_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/15/18,13:54,3011
180215_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/15/18,13:54,1732
180215_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/15/18,13:54,3132
180215_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/15/18,13:54,3041
180215_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/15/18,13:54,2254
180215_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,R,grover_bicycle,N,2/15/18,13:54,2236
180215_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/15/18,13:54,2750
180215_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/15/18,13:54,1796
180215_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/15/18,13:54,1889
180215_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/15/18,13:54,2853
180215_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/15/18,13:54,5108
180215_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/15/18,13:54,1765
180215_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,L,bert_banana,N,2/15/18,13:54,4172
180215_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/15/18,13:54,15003
180215_4,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/15/18,13:54,2378
180215_4,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/15/18,13:54,2807
180215_4,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/15/18,13:54,2270
180216_1,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/16/18,11:04,2360
180216_1,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/16/18,11:04,1268
